events,legs,total_return,cagr,max_dd,sharpe,exposure,leg_winrate,leg_pf,event_winrate,event_pf,avg_event,worst_event,best_event,z_thr,aftershock_gap,aftershock_win,n_picks,hold_hours,target_risk
110,550,0.4493162537273556,0.08534518098267552,-0.5972173055875958,0.44691943402010087,0.10242343407906988,0.5654545454545454,1.5108883169393508,0.6272727272727273,1.2676802778579486,0.005032500619545342,-0.24576047741990778,0.1317173986805562,2.0,48.0,120.0,5,36,0.06
110,550,0.5566451513338999,0.10259308076858864,-0.7923685789998598,0.4468445333526154,0.10242343407906988,0.5654545454545454,1.5108883169393508,0.6272727272727273,1.2676344921176859,0.008386066380957595,-0.4096007956998463,0.21952899780092702,2.0,48.0,120.0,5,36,0.1
110,880,1.318542389486872,0.20392957638139708,-0.5159672782581832,0.8211989023315721,0.03598661197372725,0.6068181818181818,1.8099392897084088,0.6454545454545455,1.590276976151669,0.009011213709781288,-0.2022527065629136,0.11867845607406585,2.0,48.0,120.0,8,12,0.06
110,880,2.6919208828097076,0.3341040055914537,-0.6923384221465091,0.8891356514673828,0.03598661197372725,0.6068181818181818,1.8099392897084088,0.6454545454545455,1.656719512733871,0.015736713565924352,-0.33708784427152266,0.19779742679010978,2.0,48.0,120.0,8,12,0.1
110,880,1.531058649327127,0.22745824121461644,-0.37556577397128976,0.9003288845321942,0.06920502302639857,0.6034090909090909,1.8894681188864901,0.6636363636363637,1.6313474516530702,0.009648438211746827,-0.14502821920882666,0.11980065119538778,2.0,48.0,120.0,8,24,0.06
110,880,2.899344256177833,0.3502954559122038,-0.5603492077123927,0.9043037913784524,0.06920502302639857,0.6034090909090909,1.8894681188864901,0.6636363636363637,1.6345059807917999,0.01610526162661048,-0.2417136986813778,0.19966775199231296,2.0,48.0,120.0,8,24,0.1
110,880,0.4389095303427224,0.08362041750046689,-0.6124712411106292,0.4414909154526606,0.10242343407906988,0.5761363636363637,1.4296811019466333,0.6090909090909091,1.257384297157876,0.004809470481199292,-0.2221635542258053,0.1241951369663633,2.0,48.0,120.0,8,36,0.06
110,880,0.5299337019339905,0.09838930845187055,-0.8052916905898936,0.4378748123503991,0.10242343407906988,0.5761363636363637,1.4296811019466333,0.6090909090909091,1.255195086807406,0.007947605004786995,-0.3702725903763422,0.20699189494393883,2.0,48.0,120.0,8,36,0.1
72,216,0.6797748381559643,0.12127400703244895,-0.39745831803543086,0.5581754431992192,0.023554873291894204,0.6342592592592593,1.7786762963974694,0.625,1.5621190816182329,0.0086952899413532,-0.23483446004293884,0.21637172451192144,2.5,24.0,72.0,3,12,0.06
72,216,0.8503473837336235,0.14546394613581426,-0.6053200593507864,0.5539955539018112,0.023554873291894204,0.6342592592592593,1.7786762963974694,0.625,1.5577026543747663,0.014345215372153379,-0.3913907667382314,0.36061954085320247,2.5,24.0,72.0,3,12,0.1
72,216,2.2826385824860393,0.2999533878430176,-0.2844807233306278,1.1964395842863889,0.0452978332536427,0.6481481481481481,3.0029519129556514,0.6944444444444444,2.3755262395584396,0.018003830042281135,-0.19675248776660667,0.12484785734071198,2.5,24.0,72.0,3,24,0.06
72,216,5.151566362506862,0.49322445805339044,-0.44774026211881046,1.1964395842863889,0.0452978332536427,0.6481481481481481,3.0029519129556514,0.6944444444444444,2.3755262395584396,0.030006383403801892,-0.32792081294434444,0.20807976223452002,2.5,24.0,72.0,3,24,0.1
67,201,3.051723837242008,0.361767581607511,-0.22510252636594008,1.517108163113651,0.062385182575433476,0.6567164179104478,4.432640087476725,0.6716417910447762,3.49938391348245,0.022015337976492147,-0.07570760249355708,0.1744789944767776,2.5,24.0,72.0,3,36,0.06
67,201,8.061087560110405,0.6264652249321552,-0.3599637370234283,1.5171081631136507,0.062385182575433476,0.6567164179104478,4.432640087476725,0.6716417910447762,3.4993839134824514,0.03669222996082025,-0.12617933748926183,0.29079832412796264,2.5,24.0,72.0,3,36,0.1
72,360,0.44423613052505306,0.08450443426180021,-0.42177917983196045,0.43850712551990295,0.023554873291894204,0.6111111111111112,1.4724511710763795,0.6111111111111112,1.398538689000338,0.006502066021687213,-0.23420180285825326,0.1669872597757133,2.5,24.0,72.0,5,12,0.06
72,360,0.3875331295305944,0.07496018599891974,-0.6369915341787828,0.4219185319507355,0.023554873291894204,0.6111111111111112,1.4724511710763795,0.6111111111111112,1.3793873163991928,0.010298323948109398,-0.39033633809708884,0.27831209962618886,2.5,24.0,72.0,5,12,0.1
72,360,1.6480746351427031,0.23976259111961706,-0.2878710489224551,0.9999143009649544,0.0452978332536427,0.6472222222222223,2.4247553694610886,0.6805555555555556,2.1297342718486902,0.014701348801536599,-0.19591205729401712,0.10082567260081673,2.5,24.0,72.0,5,24,0.06
72,360,3.2861482124385217,0.3787768452057594,-0.4532647454042358,0.9999143009649542,0.0452978332536427,0.6472222222222223,2.4247553694610886,0.6805555555555556,2.1297342718486902,0.024502248002561004,-0.32652009549002853,0.1680427876680279,2.5,24.0,72.0,5,24,0.1
67,335,2.215010295007283,0.2939948376774928,-0.22655164871864375,1.2850027581851808,0.062385182575433476,0.6477611940298508,3.3250797813072217,0.6716417910447762,2.9446089997506113,0.018203550499251042,-0.08756611507499246,0.1317173986805562,2.5,24.0,72.0,5,36,0.06
67,335,5.156064108743936,0.4934653392299604,-0.36278845464832465,1.2850027581851808,0.062385182575433476,0.6477611940298508,3.3250797813072217,0.6716417910447762,2.944608999750612,0.030339250832085076,-0.14594352512498746,0.21952899780092702,2.5,24.0,72.0,5,36,0.1
72,576,0.26036599444901265,0.05239578617404228,-0.42902533741988425,0.33185556328217936,0.023554873291894204,0.5868055555555556,1.3118458569505924,0.5972222222222222,1.2651274395062675,0.004709918856903848,-0.23318186144773959,0.13771797247438416,2.5,24.0,72.0,8,12,0.06
72,576,0.10630571030003,0.022546393143745957,-0.642758013799178,0.3141375969416224,0.023554873291894204,0.5868055555555556,1.3118458569505924,0.5972222222222222,1.2469458848782211,0.007287983714509015,-0.3886364357462327,0.22952995412397362,2.5,24.0,72.0,8,12,0.1
72,576,1.499154156630813,0.2240266742617838,-0.28471092416889276,0.9483846852387956,0.0452978332536427,0.6440972222222222,2.2523991880360428,0.6805555555555556,2.0616469958101713,0.013801542741825332,-0.17612227836002006,0.10623515401396706,2.5,24.0,72.0,8,24,0.06
72,576,2.892491818601772,0.3497714066275073,-0.44751908817977026,0.9483846852387957,0.0452978332536427,0.6440972222222222,2.2523991880360428,0.6805555555555556,2.061646995810172,0.023002571236375557,-0.29353713060003345,0.17705859002327845,2.5,24.0,72.0,8,24,0.1
67,536,1.7468184576662815,0.24982013701240136,-0.22120251560377457,1.1363158486661116,0.062385182575433476,0.6268656716417911,2.8549342808924787,0.6417910447761194,2.604389684887681,0.015749130831435067,-0.11181470574897058,0.1241951369663633,2.5,24.0,72.0,8,36,0.06
67,536,3.7472475678101747,0.4102212315151137,-0.3632096532014072,1.1363158486661116,0.062385182575433476,0.6268656716417911,2.8549342808924787,0.6417910447761194,2.6043896848876815,0.026248551385725113,-0.186357842914951,0.20699189494393883,2.5,24.0,72.0,8,36,0.1
88,264,0.5772582690573247,0.10579885114585497,-0.41429186414768115,0.49589438220049725,0.028789289578981806,0.5984848484848485,1.6067636492607766,0.5795454545454546,1.4158296523572278,0.006555229279642106,-0.23483446004293884,0.21637172451192144,2.5,24.0,96.0,3,12,0.06
88,264,0.615688325609846,0.11168936072001134,-0.6229037515371503,0.4891994059735347,0.028789289578981806,0.5984848484848485,1.6067636492607766,0.5795454545454546,1.409364209639645,0.010725248164438535,-0.3913907667382314,0.36061954085320247,2.5,24.0,96.0,3,12,0.1
88,264,2.427179020206356,0.31237455743061493,-0.29242742272779354,1.1651757255768262,0.055364018421118856,0.6363636363636364,2.7021756964119548,0.6590909090909091,2.2088108617973705,0.015255007043117264,-0.19675248776660667,0.12484785734071198,2.5,24.0,96.0,3,24,0.06
88,264,5.451106591291896,0.5089752396613467,-0.45782865027677244,1.1651757255768267,0.055364018421118856,0.6363636363636364,2.7021756964119548,0.6590909090909091,2.2088108617973705,0.025425011738528777,-0.32792081294434444,0.20807976223452002,2.5,24.0,96.0,3,24,0.1
81,243,3.5706926366644005,0.3984747892664562,-0.25481373978353816,1.52678026693243,0.0754208923673151,0.654320987654321,3.91535426681809,0.6790123456790124,3.3094240541952615,0.01971243447168635,-0.07570760249355708,0.1744789944767776,2.5,24.0,96.0,3,36,0.06
81,243,9.839602857192958,0.6920848425861714,-0.4011732626281207,1.5267802669324302,0.0754208923673151,0.654320987654321,3.91535426681809,0.6790123456790124,3.309424054195264,0.03285405745281059,-0.12617933748926183,0.29079832412796264,2.5,24.0,96.0,3,36,0.1
88,440,0.30923829374823386,0.06126887153302474,-0.415340800897238,0.35797629184279517,0.028789289578981806,0.5795454545454546,1.347838227148656,0.5795454545454546,1.2625200885499335,0.0043496252061395145,-0.23420180285825326,0.1669872597757133,2.5,24.0,96.0,5,12,0.06
88,440,0.15576921525344,0.03246498956100252,-0.6275524231647416,0.34336193763803413,0.028789289578981806,0.5795454545454546,1.347838227148656,0.5795454545454546,1.2481971760079145,0.006836275613233505,-0.39033633809708884,0.27831209962618886,2.5,24.0,96.0,5,12,0.1
88,440,1.8135267560742108,0.25645633192006745,-0.29026192191622824,1.001559552725587,0.055364018421118856,0.6363636363636364,2.212186269409877,0.6590909090909091,2.0135841649399437,0.01275509089913298,-0.19591205729401712,0.10082567260081673,2.5,24.0,96.0,5,24,0.06
88,440,3.636779520596681,0.4029123807275443,-0.4561846705896555,1.001559552725587,0.055364018421118856,0.6363636363636364,2.212186269409877,0.6590909090909091,2.013584164939944,0.021258484831888302,-0.32652009549002853,0.1680427876680279,2.5,24.0,96.0,5,24,0.1
81,405,2.706885691291477,0.3352955654537879,-0.2535232774165941,1.3444325728715134,0.0754208923673151,0.6444444444444445,3.0908863838716423,0.6790123456790124,2.8961713993432356,0.016788842390387124,-0.08756611507499246,0.1317173986805562,2.5,24.0,96.0,5,36,0.06
81,405,6.658659841566844,0.567212827848697,-0.3995923112602183,1.3444325728715132,0.0754208923673151,0.6444444444444445,3.0908863838716423,0.6790123456790124,2.8961713993432365,0.02798140398397854,-0.14594352512498746,0.21952899780092702,2.5,24.0,96.0,5,36,0.1
88,704,0.13890407734881505,0.029120959698673454,-0.42293010979770285,0.25450376298671884,0.028789289578981806,0.5639204545454546,1.2161778406607962,0.5681818181818182,1.161500155061795,0.002858247692228247,-0.23318186144773959,0.13771797247438416,2.5,24.0,96.0,8,12,0.06
88,704,-0.08094161040036918,-0.018455460624901554,-0.6484337645015756,0.24010675660933645,0.028789289578981806,0.5639204545454546,1.2161778406607962,0.5681818181818182,1.1485927203996593,0.00436130307827751,-0.3886364357462327,0.22952995412397362,2.5,24.0,96.0,8,12,0.1
88,704,1.7038632687218054,0.2454801502373194,-0.2805184307460924,0.9676752249330945,0.055364018421118856,0.6306818181818182,2.0762690063702247,0.6704545454545454,1.957188919371112,0.012263754315740248,-0.17612227836002006,0.10623515401396706,2.5,24.0,96.0,8,24,0.06
88,704,3.3378431974189713,0.38242973165491323,-0.4419203147438018,0.9676752249330945,0.055364018421118856,0.6306818181818182,2.0762690063702247,0.6704545454545454,1.9571889193711114,0.02043959052623375,-0.29353713060003345,0.17705859002327845,2.5,24.0,96.0,8,24,0.1
81,648,2.219881090720799,0.29442723808524396,-0.24688364493002135,1.2219261150127083,0.0754208923673151,0.6234567901234568,2.718139214802958,0.6419753086419753,2.6232646595158364,0.014990526198802647,-0.11181470574897058,0.1241951369663633,2.5,24.0,96.0,8,36,0.06
81,648,5.071478551084998,0.48891212111111315,-0.3895211928539971,1.2219261150127083,0.0754208923673151,0.6234567901234568,2.718139214802958,0.6419753086419753,2.6232646595158355,0.024984210331337752,-0.186357842914951,0.20699189494393883,2.5,24.0,96.0,8,36,0.1
106,318,1.3055463126774787,0.20243698403202015,-0.41429186414768093,0.7541887479578602,0.034678007901955354,0.6132075471698113,1.7033645617695734,0.5943396226415094,1.6323680229349726,0.009251048886503684,-0.23483446004293884,0.21637172451192144,2.5,24.0,120.0,3,12,0.06
106,318,1.9287199010237028,0.26763260749000173,-0.6229037515371503,0.7433308674665459,0.034678007901955354,0.6132075471698113,1.7033645617695734,0.5943396226415094,1.6215099687615289,0.015115529503392816,-0.3913907667382314,0.36061954085320247,2.5,24.0,120.0,3,12,0.1
106,318,3.409984626165458,0.3874711220466105,-0.2924274227277933,1.307923328234369,0.06668847673452953,0.6320754716981132,2.6415979370222713,0.6415094339622641,2.2938538059086895,0.015118143233276546,-0.19675248776660667,0.12484785734071198,2.5,24.0,120.0,3,24,0.06
106,318,8.587906345006362,0.6468778818584131,-0.4578286502767728,1.3079233282343694,0.06668847673452953,0.6320754716981132,2.6415979370222713,0.6415094339622641,2.29385380590869,0.025196905388794242,-0.32792081294434444,0.20807976223452002,2.5,24.0,120.0,3,24,0.1
97,291,4.492547853215446,0.45634506708721534,-0.2548137397835383,1.610323460917519,0.0903188464151798,0.6597938144329897,3.2653154694509325,0.6907216494845361,3.0234159112997503,0.018233858459619397,-0.07570760249355708,0.1744789944767776,2.5,24.0,120.0,3,36,0.06
97,291,13.448628025722066,0.8028839650972956,-0.4011732626281206,1.610323460917519,0.0903188464151798,0.6597938144329897,3.2653154694509325,0.6907216494845361,3.023415911299751,0.030389764099365658,-0.12617933748926183,0.29079832412796264,2.5,24.0,120.0,3,36,0.1
106,530,0.8246057779488021,0.14192785564322108,-0.415340800897238,0.5898442816960959,0.034678007901955354,0.5943396226415094,1.4395861776524348,0.5849056603773585,1.4474583545809407,0.006935556138993362,-0.23420180285825326,0.1669872597757133,2.5,24.0,120.0,5,12,0.06
106,530,0.9374724987468308,0.1571546634039429,-0.6275524231647417,0.5713530070412195,0.034678007901955354,0.5943396226415094,1.4395861776524348,0.5849056603773585,1.4297905874004864,0.0110775747686969,-0.39033633809708884,0.27831209962618886,2.5,24.0,120.0,5,12,0.1
106,530,2.858217501142286,0.3471393885573355,-0.29026192191622835,1.2068331083948984,0.06668847673452953,0.630188679245283,2.2568031380307563,0.6509433962264151,2.168521726016685,0.013670402655493527,-0.19591205729401712,0.10082567260081673,2.5,24.0,120.0,5,24,0.06
106,530,6.670713103875151,0.5677568365824659,-0.4561846705896554,1.2068331083948987,0.06668847673452953,0.630188679245283,2.2568031380307563,0.6509433962264151,2.1685217260166856,0.02278400442582255,-0.32652009549002853,0.1680427876680279,2.5,24.0,120.0,5,24,0.1
97,485,4.121351497268152,0.434027680194361,-0.2535232774165941,1.5603237700951977,0.0903188464151798,0.6536082474226804,2.861081488270972,0.6907216494845361,2.9352594266664536,0.01738277617760576,-0.08756611507499246,0.1317173986805562,2.5,24.0,120.0,5,36,0.06
97,485,11.878301437695898,0.7576811280706384,-0.3995923112602182,1.560323770095197,0.0903188464151798,0.6536082474226804,2.861081488270972,0.6907216494845361,2.9352594266664527,0.02897129362934293,-0.14594352512498746,0.21952899780092702,2.5,24.0,120.0,5,36,0.1
106,848,0.530124458531362,0.0984195312298417,-0.4229301097977024,0.4655203808014425,0.034678007901955354,0.5801886792452831,1.303121501627773,0.5754716981132075,1.3221579817409772,0.005339855409061324,-0.23318186144773959,0.13771797247438416,2.5,24.0,120.0,8,12,0.06
106,848,0.45422136173889327,0.08615478669755428,-0.6371027515499583,0.4484238298671418,0.034678007901955354,0.5801886792452831,1.303121501627773,0.5754716981132075,1.3073082846134774,0.00845220254797923,-0.3886364357462327,0.22952995412397362,2.5,24.0,120.0,8,12,0.1
106,848,2.7415948036633107,0.33804488556793366,-0.2805184307460922,1.1826356727257574,0.06668847673452953,0.6285377358490566,2.1281559726979404,0.6792452830188679,2.110697184753632,0.013354122166264476,-0.17612227836002006,0.10623515401396706,2.5,24.0,120.0,8,24,0.06
106,848,6.287611671072681,0.5501300253797399,-0.4506093527963648,1.1826356727257574,0.06668847673452953,0.6285377358490566,2.1281559726979404,0.6792452830188679,2.1106971847536324,0.022256870277107463,-0.29353713060003345,0.17705859002327845,2.5,24.0,120.0,8,24,0.1
97,776,3.5109230048564743,0.39441811686332473,-0.24688364493002113,1.460214195540785,0.0903188464151798,0.6391752577319587,2.592639953844289,0.6597938144329897,2.706307338241091,0.01604683444803264,-0.11181470574897058,0.1241951369663633,2.5,24.0,120.0,8,36,0.06
97,776,9.453126812030263,0.6785813971752126,-0.3895211928539969,1.4602141955407852,0.0903188464151798,0.6391752577319587,2.592639953844289,0.6597938144329897,2.7063073382410905,0.02674472408005441,-0.186357842914951,0.20699189494393883,2.5,24.0,120.0,8,36,0.1
34,102,0.8203272167839488,0.14133635287561375,-0.25803263324121717,0.8794070347605691,0.011123134610061152,0.7941176470588235,3.825396286288542,0.7941176470588235,2.58925907007881,0.01890020683564479,-0.13976879168048137,0.0827653993966142,2.5,48.0,72.0,3,12,0.06
34,102,1.501467756425067,0.22427666372153277,-0.4134919080053824,0.8793251977556817,0.011123134610061152,0.7941176470588235,3.825396286288542,0.7941176470588235,2.588760454621839,0.03149046178182972,-0.23294798613413562,0.13794233232769035,2.5,48.0,72.0,3,12,0.1
34,102,1.6743822543430191,0.24247033459145362,-0.17446684653242361,1.5643532832940725,0.02139064348088683,0.7450980392156863,8.979274936580309,0.7941176470588235,6.497515319133531,0.03009820043953724,-0.08005325632375276,0.12312258055699156,2.5,48.0,72.0,3,24,0.06
34,102,3.868671668108454,0.41810361504975013,-0.2847330663391736,1.5643532832940725,0.02139064348088683,0.7450980392156863,8.979274936580309,0.7941176470588235,6.497515319133532,0.050163667399228735,-0.13342209387292128,0.2052043009283193,2.5,48.0,72.0,3,24,0.1
34,102,1.588670782272994,0.23357038095657834,-0.1527696517031384,1.6207802242843095,0.03165815235171251,0.7450980392156863,7.866017916177015,0.7352941176470589,6.028813454305089,0.029872091141462928,-0.07570760249355708,0.1744789944767776,2.5,48.0,72.0,3,36,0.06
34,102,3.6532414306661627,0.4040100881663622,-0.24877995024029897,1.62078022428431,0.03165815235171251,0.7450980392156863,7.866017916177015,0.7352941176470589,6.028813454305089,0.049786818569104885,-0.12617933748926183,0.29079832412796264,2.5,48.0,72.0,3,36,0.1
34,170,0.5956389612122726,0.10863001129933303,-0.26037617878178354,0.6992812627171151,0.011123134610061152,0.7470588235294118,2.748142663476786,0.7941176470588235,2.0724709883602084,0.015222148919185444,-0.17445558672682882,0.07913428614887073,2.5,48.0,72.0,5,12,0.06
34,170,0.9875642302157446,0.1636917370099964,-0.41890553240773865,0.6952482879332271,0.011123134610061152,0.7470588235294118,2.748142663476786,0.7941176470588235,2.063485221992277,0.025157681960969173,-0.2907593112113813,0.1318904769147846,2.5,48.0,72.0,5,12,0.1
34,170,1.2821305628764832,0.19973106717530675,-0.18090201982377818,1.3105411167971182,0.02139064348088683,0.7352941176470589,5.566919554740574,0.7941176470588235,5.106953279044268,0.025173935332440084,-0.09296559347933807,0.10082567260081673,2.5,48.0,72.0,5,24,0.06
34,170,2.730228416218245,0.33714674707470116,-0.2952170938165587,1.310541116797118,0.02139064348088683,0.7352941176470589,5.566919554740574,0.7941176470588235,5.106953279044269,0.041956558887400144,-0.15494265579889682,0.1680427876680279,2.5,48.0,72.0,5,24,0.1
34,170,1.1707967631532181,0.18656113968573274,-0.14950385676675748,1.3321963395355052,0.03165815235171251,0.7176470588235294,5.12229586791264,0.7647058823529411,4.509908858678923,0.024221651897678515,-0.08756611507499246,0.1317173986805562,2.5,48.0,72.0,5,36,0.06
34,170,2.468166513222107,0.3158224230127711,-0.244812198091635,1.3321963395355052,0.03165815235171251,0.7176470588235294,5.12229586791264,0.7647058823529411,4.509908858678922,0.040369419829464195,-0.14594352512498746,0.21952899780092702,2.5,48.0,72.0,5,36,0.1
34,272,0.5716171157085936,0.1049247945455789,-0.26802361486308945,0.6724694153762241,0.011123134610061152,0.7352941176470589,2.5312059618101883,0.7941176470588235,1.993569238497795,0.01501383296937417,-0.2022527065629136,0.07901911537964013,2.5,48.0,72.0,8,12,0.06
34,272,0.9405295137215122,0.15755736079478533,-0.431845443967094,0.6725647302202288,0.011123134610061152,0.7352941176470589,2.5312059618101883,0.7941176470588235,1.9928494262927672,0.025004926468664444,-0.33708784427152266,0.13169852563273354,2.5,48.0,72.0,8,12,0.1
34,272,1.2917371264149167,0.20084380423348214,-0.19536033741498338,1.3010259371225767,0.02139064348088683,0.7389705882352942,5.0812349720059435,0.7647058823529411,4.838209962079289,0.025493306629709556,-0.11752150900675884,0.10623515401396706,2.5,48.0,72.0,8,24,0.06
34,272,2.7479119357272537,0.33854312786541474,-0.31716826671918363,1.3010259371225765,0.02139064348088683,0.7389705882352942,5.0812349720059435,0.7647058823529411,4.838209962079289,0.04248884438284927,-0.19586918167793144,0.17705859002327845,2.5,48.0,72.0,8,24,0.1
34,272,1.0376466859455067,0.17010047782317894,-0.1681832189647502,1.2178172489290986,0.03165815235171251,0.7169117647058824,4.451912016642154,0.7647058823529411,3.735005237449504,0.02235050105807143,-0.11181470574897058,0.1241951369663633,2.5,48.0,72.0,8,36,0.06
34,272,2.116541661003973,0.28514189517986543,-0.2730995272665827,1.2178172489290988,0.03165815235171251,0.7169117647058824,4.451912016642154,0.7647058823529411,3.7350052374495037,0.037250835096785735,-0.186357842914951,0.20699189494393883,2.5,48.0,72.0,8,36,0.1
50,150,0.7092327434874928,0.12558430844310875,-0.2729810069394205,0.7108449268380034,0.016357550897148753,0.68,2.549428249709324,0.66,1.8754324745865643,0.011868126664859957,-0.13976879168048137,0.0827653993966142,2.5,48.0,96.0,3,12,0.06
50,150,1.1842343153912633,0.18817824535495853,-0.44958022082855864,0.7076957844435463,0.016357550897148753,0.68,2.549428249709324,0.66,1.8706331170774284,0.01963284064515517,-0.23294798613413562,0.13794233232769035,2.5,48.0,96.0,3,12,0.1
50,150,1.7921400799338745,0.25434224852148124,-0.2305059024050119,1.3797174335365123,0.03145682864836299,0.6933333333333334,5.082954832462018,0.7,4.018580599605009,0.02139007343388688,-0.08005325632375276,0.12312258055699156,2.5,48.0,96.0,3,24,0.06
50,150,4.105743486797262,0.4330620094275248,-0.3645099625910644,1.3797174335365123,0.03145682864836299,0.6933333333333334,5.082954832462018,0.7,4.018580599605007,0.035650122389811474,-0.13342209387292128,0.2052043009283193,2.5,48.0,96.0,3,24,0.1
50,150,1.762701200874981,0.2514114626328938,-0.19682934047545075,1.4271937046395409,0.04655610639957722,0.6866666666666666,4.901668296029623,0.7,4.02147659587461,0.021646387329411213,-0.07570760249355708,0.1744789944767776,2.5,48.0,96.0,3,36,0.06
50,150,4.062838018748996,0.43039553332174996,-0.3135144093074832,1.427193704639541,0.04655610639957722,0.6866666666666666,4.901668296029623,0.7,4.021476595874611,0.03607731221568536,-0.12617933748926183,0.29079832412796264,2.5,48.0,96.0,3,36,0.1
50,250,0.44648896870920707,0.08487755685401499,-0.2914285799821087,0.5217132907746833,0.016357550897148753,0.648,1.9793504249191098,0.68,1.5642179330720711,0.008643426556622058,-0.17445558672682882,0.07913428614887073,2.5,48.0,96.0,5,12,0.06
50,250,0.6555752808579027,0.11768881559810462,-0.47069736249885186,0.5209018748756584,0.016357550897148753,0.648,1.9793504249191098,0.68,1.5617132152650706,0.014309482327472476,-0.2907593112113813,0.1318904769147846,2.5,48.0,96.0,5,12,0.1
50,250,1.4247184404459565,0.215885772607729,-0.23526220277785714,1.206506154053697,0.03145682864836299,0.688,3.579672960061366,0.72,3.4279329739557887,0.018397293734320596,-0.09296559347933807,0.10082567260081673,2.5,48.0,96.0,5,24,0.06
50,250,3.0353823223551757,0.3605535463142453,-0.3718420422321187,1.2065061540536968,0.03145682864836299,0.688,3.579672960061366,0.72,3.427932973955788,0.030662156223867656,-0.15494265579889682,0.1680427876680279,2.5,48.0,96.0,5,24,0.1
50,250,1.3788114067230768,0.210767407592938,-0.1906607938845567,1.2504149919955632,0.04655610639957722,0.668,3.724386111975523,0.72,3.4348174200127177,0.018266241785638796,-0.08756611507499246,0.1317173986805562,2.5,48.0,96.0,5,36,0.06
50,250,2.9540747384585235,0.3544554882123103,-0.305273652288115,1.250414991995563,0.04655610639957722,0.668,3.724386111975523,0.72,3.4348174200127177,0.030443736309398003,-0.14594352512498746,0.21952899780092702,2.5,48.0,96.0,5,36,0.1
50,400,0.42015981785845447,0.08048823446120745,-0.30654680254838507,0.4964110514782867,0.016357550897148753,0.6475,1.8715242713985256,0.68,1.533842717742419,0.008457639203554614,-0.2022527065629136,0.07901911537964013,2.5,48.0,96.0,8,12,0.06
50,400,0.6120859842328554,0.11114186517095326,-0.49069288768536135,0.5024306065564627,0.016357550897148753,0.6475,1.8715242713985256,0.68,1.5396418504856026,0.01418454686756726,-0.33708784427152266,0.13169852563273354,2.5,48.0,96.0,8,12,0.1
50,400,1.4794564277831914,0.22189095479499343,-0.24590304980162592,1.221465346685992,0.03145682864836299,0.685,3.3990920123813737,0.72,3.2819983450620356,0.019045434555676855,-0.11752150900675884,0.10623515401396706,2.5,48.0,96.0,8,24,0.06
50,400,3.1767215070884776,0.3709297796483684,-0.3876053087431225,1.221465346685992,0.03145682864836299,0.685,3.3990920123813737,0.72,3.2819983450620365,0.0317423909261281,-0.19586918167793144,0.17705859002327845,2.5,48.0,96.0,8,24,0.1
50,400,1.262982269660811,0.1975021683206477,-0.20390788087360423,1.1770106196204566,0.04655610639957722,0.66,3.407924932743427,0.7,3.0520282542866957,0.01730807695673275,-0.11181470574897058,0.1241951369663633,2.5,48.0,96.0,8,36,0.06
50,400,2.633669072604919,0.32942960491509976,-0.32496627859460625,1.1770106196204562,0.04655610639957722,0.66,3.407924932743427,0.7,3.0520282542866966,0.02884679492788792,-0.186357842914951,0.20699189494393883,2.5,48.0,96.0,8,36,0.1
68,204,1.4984590834387932,0.22395153487058672,-0.2751094552601935,1.039643168483844,0.022246269220122305,0.6813725490196079,2.5386341441338365,0.6617647058823529,2.18527262849873,0.014664078508880631,-0.13976879168048137,0.12252794447398502,2.5,48.0,120.0,3,12,0.06
68,204,2.9593097298457622,0.3548510407140111,-0.4278204209443556,1.0319269159860636,0.022246269220122305,0.6813725490196079,2.5386341441338365,0.6617647058823529,2.171548473214152,0.02411862236980597,-0.23294798613413562,0.20421324078997508,2.5,48.0,120.0,3,12,0.1
68,204,2.59283677742265,0.326118094207704,-0.19745518472896062,1.50757302089999,0.04278128696177366,0.6715686274509803,4.203812751655089,0.6617647058823529,3.7566118637031813,0.01955273874451968,-0.08005325632375276,0.12312258055699156,2.5,48.0,120.0,3,24,0.06
68,204,6.588371030656836,0.5640270725631196,-0.3203489839519156,1.50757302089999,0.04278128696177366,0.6715686274509803,4.203812751655089,0.6617647058823529,3.756611863703182,0.032587897907532797,-0.13342209387292128,0.2052043009283193,2.5,48.0,120.0,3,24,0.1
68,204,2.449221523599604,0.31423274067023743,-0.18790846834450925,1.525494195376459,0.06331630470342502,0.6666666666666666,3.625842398844257,0.6911764705882353,3.2208501243738423,0.019309162043788394,-0.07570760249355708,0.1744789944767776,2.5,48.0,120.0,3,36,0.06
68,204,6.170326400266099,0.5445893885635589,-0.30282149539233716,1.5254941953764587,0.06331630470342502,0.6666666666666666,3.625842398844257,0.6911764705882353,3.2208501243738437,0.03218193673964734,-0.12617933748926183,0.29079832412796264,2.5,48.0,120.0,3,36,0.1
68,340,1.0158836956181752,0.1673308577723711,-0.25999221657690375,0.8271419248663021,0.022246269220122305,0.6529411764705882,2.0272417023604605,0.6617647058823529,1.8250803295690021,0.011537842065060621,-0.17445558672682882,0.11151616785699804,2.5,48.0,120.0,5,12,0.06
68,340,1.7753218669731292,0.2526708782190237,-0.4398212330752327,0.8207485551321555,0.022246269220122305,0.6529411764705882,2.0272417023604605,0.6617647058823529,1.8142414734105992,0.01894271746898451,-0.2907593112113813,0.18586027976166342,2.5,48.0,120.0,5,12,0.1
