label,events,paper_events,legs,total_return,cagr,max_dd,sharpe,exposure,leg_winrate,leg_pf,event_winrate,event_pf,avg_event,worst_event,best_event
gate w=10 | full,100,141,500,3.8907413155917876,0.27820960656683935,-0.4855015745395228,0.8669230040437514,0.06526609161948105,0.592,2.0091404511475366,0.62,1.9519150505047587,0.019163977529457265,-0.20532055207198016,0.24478862456605863
gate w=10 | OOS,22,44,110,-0.4303092633522906,-0.2525543705927289,-0.4855015745395225,-0.6972391364552825,0.04800943674432321,0.36363636363636365,0.5822798911924301,0.36363636363636365,0.5598533960683232,-0.01997932331429464,-0.20532055207198016,0.24478862456605863
gate w=20 | full,106,141,530,2.9769962695685206,0.2379775140993572,-0.46092151146862603,0.7931135864860938,0.0691820571166499,0.5886792452830188,1.7850498613015193,0.6132075471698113,1.7766606162997503,0.016332956826372074,-0.20532055207198016,0.24478862456605863
gate w=20 | OOS,30,44,150,-0.2824244421362847,-0.15776567221181415,-0.4609215114686267,-0.27470798150112613,0.06546741374225892,0.44666666666666666,0.8735812807064486,0.43333333333333335,0.8346013919614494,-0.006109741676041425,-0.20532055207198016,0.24478862456605863
gate w=30 | full,98,141,490,3.067700375371601,0.24230211681277325,-0.4222201752464376,0.8185117050763033,0.06396076978709142,0.5836734693877551,1.7306438115247331,0.6122448979591837,1.8313727599135523,0.017870981030416715,-0.20532055207198016,0.24478862456605863
gate w=30 | OOS,31,44,155,-0.12092333488603013,-0.0645034961818921,-0.4222201752464372,0.015532300834478709,0.06764966086700089,0.4645161290322581,0.9486677379949053,0.45161290322580644,1.030032774866929,0.0010724832836091903,-0.20532055207198016,0.24478862456605863
