date,oi,oi_value,toptrader_acc_ls,toptrader_pos_ls,global_acc_ls,taker_ls
2021-12-01,275163700.3420139,276153586.278615,5.250413190384001,0.8554294108822916,6.262886608105132,1.0194266794173612
2021-12-02,281986636.6798611,274935404.15562594,6.519383085720801,0.8683305556625,7.522274231037297,1.0248111526045138
2021-12-03,278714691.81006944,267688107.9203895,7.031066443058617,0.8843992429010417,8.048325256454836,1.0028989296291666
2021-12-04,195438906.79473683,160610844.93314296,5.13262436387231,0.7838753478417544,5.661849665244198,0.9760147902824562
2021-12-05,163586085.28055558,133718991.13856114,3.9220776165075577,0.7746102956416666,4.238153925500547,0.994287404478125
2021-12-06,160308564.90520832,126397518.07789074,3.7893773726269586,0.7481143103343749,4.012853238485243,1.0167049810131943
2021-12-07,165081787.71111113,136725378.13273203,3.128215635519305,0.7637957699253471,3.4740219440326774,1.0082108713541666
2021-12-08,167844539.17222223,140705674.7904515,2.9996206072347933,0.7648361086642361,3.280465007101429,1.050312036046875
2021-12-09,178279145.08645833,155923764.0609879,2.9067899733227893,0.7837139672461806,3.036191779166698,1.0341061531027778
2021-12-10,177508974.46770832,149042760.38505596,3.7293051262829584,0.7853246274413195,3.917707224874834,1.0166114960399306
2021-12-11,174856933.15416667,144761052.3306991,3.499567514458702,0.7987884020611111,3.7283807625904597,1.014795088417361
2021-12-12,182630193.40694442,151766193.94296622,3.325136349445229,0.7708445957795139,3.5723242729244578,1.048518421309722
2021-12-13,181684939.46770832,147373696.36218733,3.572834419406705,0.7525780775079861,3.827922238257729,1.0219952710781248
2021-12-14,173765699.92951387,138189179.920487,3.0312045450426184,0.7523600542916666,3.4274298369156053,1.0359366648552082
2021-12-15,180164220.3839721,145557398.5684109,2.8681150200557974,0.754228121420906,3.2270231975257104,1.0610271162243903
2021-12-16,189456621.14479166,155866093.66540724,2.7464571607294417,0.7453204601972222,3.02473245688649,1.02187514941875
2021-12-17,190067657.61874998,153030349.0456575,3.0538187489354405,0.7397031534322918,3.3760531806163168,1.0735188179670139
2021-12-18,190805273.39618054,156027450.4796625,2.9626407079220307,0.7470951012993056,3.237814325355091,1.0799379899541668
2021-12-19,191202046.15590277,159013579.8120707,2.6055861598392305,0.7664258685350694,2.7378010564644937,1.1519137136319444
2021-12-20,203711323.97152779,175537057.28961742,2.5196563005158255,0.7866842226517361,2.607284524998976,1.0446394089243054
2021-12-21,207244904.47256944,185733518.11185673,2.2968269295745913,0.8545118136923611,2.495415279564328,1.0479371282611112
2021-12-22,226052142.88090277,215150547.01293284,1.9281032835729428,0.9728523038024305,2.0764904134160913,0.92789472275
2021-12-23,236232329.93993056,232628067.3826975,1.8196548667254666,1.0701329817732639,2.059784284637153,1.0356173657770833
2021-12-24,255030718.07351917,243631555.9109297,2.7135754099983878,1.0887383849365853,3.090683797169393,1.0773235717916376
2021-12-25,239810073.40486112,221176785.80020878,3.9876156188935408,1.1193724967916667,4.746073094185828,1.0806448910465276
2021-12-26,224873679.26006946,206352914.06724933,4.364669431153813,1.1440593839211806,5.232007532756856,1.023995443307986
2021-12-27,234253174.68645832,217738749.35006425,4.190822262099821,1.1369040434871527,5.195876266241095,1.0377424078513888
2021-12-28,216953030.74305555,191288841.9276956,4.488107205418963,1.1533126283965278,5.184348850679496,1.0409441758916667
2021-12-29,204480604.71742162,172416103.30547348,5.261471458754303,1.158505619056446,5.750468888232888,1.011394041641812
2021-12-30,198383386.69027779,165502863.5083214,5.203845594163133,1.1486244302102857,5.720382252295279,1.085424446856
2021-12-31,201920629.1076655,168678597.77190033,,,,
2022-01-01,201658171.22500002,170021232.4909377,,,,
2022-01-02,204443006.7517361,173367515.2064199,,,,
2022-01-03,207589704.55243054,174458688.35857904,,,,
2022-01-04,209217248.16458333,173657766.58072448,,,,
2022-01-05,211292837.00069442,173335423.6261703,,,,
2022-01-06,185174766.7482639,141536349.44421723,,,,
2022-01-07,183137172.40069446,139105775.45947656,,,,
2022-01-08,188659148.34479168,143294369.85868114,,,,
2022-01-09,183457551.62013888,137867163.55359954,,,,
2022-01-10,186169552.5972222,137823371.48544943,,,,
2022-01-11,184689680.41041666,138202480.11113623,,,,
2022-01-12,189333229.92222223,147563687.17514998,,,,
2022-01-13,191592948.15590277,150187150.59019533,,,,
2022-01-14,190523448.60000002,147112979.60337076,,,,
2022-01-15,194964966.99409723,151756055.6915255,,,,
2022-01-16,198324626.2201389,154332525.63316593,,,,
2022-01-17,200186445.3142361,152892545.32609278,,,,
2022-01-18,200944877.63194445,150877891.57883635,,,,
2022-01-19,199191834.09756944,147335564.72973025,,,5.025597770819219,
2022-01-20,201672278.97916666,150400884.51977056,,,4.649790028357483,
2022-01-21,187250912.27326387,127914672.89579672,,,5.683147398862996,
2022-01-22,165331320.6232639,99961325.02961297,,,4.141315383057512,
2022-01-23,160954816.44375002,97962277.01640208,,,3.7872983117604315,
2022-01-24,161679551.79270834,96022424.94234005,,,3.778429895804911,
2022-01-25,162757024.01631942,98148493.30583869,,,3.5882291962306727,
2022-01-26,168525810.87743056,105291520.50852266,,,3.5841682634858216,
2022-01-27,163837278.53229168,99068349.75559431,,,3.8251313038090635,
2022-01-28,165947469.76006946,100042663.86985706,,,3.560676189165155,
2022-01-29,170473145.67881945,104831436.7951515,,,3.4998833869466646,
2022-01-30,174172896.99895832,106805591.0871746,3.640278486597222,1.196994343923611,3.5871699770833336,1.0851035790972223
2022-01-31,178893044.50243056,106318449.18762328,,,3.8797240213102038,
2022-02-01,181855658.71666667,112993473.93949379,,,3.337538377808478,
2022-02-02,184368229.33541667,114069631.762322,,,3.3938119695272606,
2022-02-03,178935402.12222221,107473187.13164908,,,4.089991759621677,
2022-02-04,185374474.9513889,115282671.04702657,,,3.5899583834776774,
2022-02-05,198811518.11562502,132911839.0129651,,,3.1285226411343094,
