date,oi,oi_value,toptrader_acc_ls,toptrader_pos_ls,global_acc_ls,taker_ls
2021-12-01,145874.7190590278,33107221.705788262,1.7563423560611209,0.9803654177979166,2.21183534637097,1.0082159685715277
2021-12-02,137570.9073611111,30536392.853730183,1.7928348202228674,1.0162698700045139,2.1781087141412576,1.0540161818711806
2021-12-03,133242.7896875,29636081.906553492,1.7800295543887041,1.0203164206020832,2.117626247987161,1.0892376489680555
2021-12-04,109453.87596491228,19784404.09739343,1.9976076819047075,0.8751071598168421,2.2841805546546716,1.0586533640207019
2021-12-05,111381.68536805555,20222716.83441883,1.5235124771159745,0.8471029253336806,1.7130305114103646,0.9901294131659721
2021-12-06,104753.05933680556,18272292.121682182,1.4978395217569394,0.8289081198201389,1.6719561099876736,1.019967949024653
2021-12-07,101335.37388194444,18176731.404139098,1.737104361088492,0.8294177872027778,2.0665768081300024,1.0242594384614583
2021-12-08,100305.42704513889,17593957.842560902,1.7577827014596046,0.8144532514454861,2.100745367830283,1.0179216551350694
2021-12-09,107271.91472916667,18600956.069723412,1.8923823468203445,0.787145667304514,2.1811089571147098,1.0565177298496529
2021-12-10,105248.70155555556,17726781.500169903,1.9845667090584653,0.8301211335805555,2.221673612680569,1.0244893829295139
2021-12-11,101059.73888194445,16690226.303635411,1.8931216406699194,0.8412089343395833,2.1238830426305193,1.0813552113225695
2021-12-12,99895.79523611111,16651784.692038782,1.9795202047696543,0.8522279271194445,2.22064677039699,1.1112539449854166
2021-12-13,100516.06408680555,16100776.394099742,2.068837939931279,0.8432625397510417,2.3037014919587673,1.0623455032302083
2021-12-14,111099.52660763888,16511759.107643392,1.9075068767072902,0.8454054087892362,2.2797514430716976,1.0049748890715278
2021-12-15,115155.32170383276,17465671.640434124,1.7683704363589048,0.8644777460930313,2.0576048156320805,1.0562885888111497
2021-12-16,110035.11516666667,17475810.64083678,1.713237645161039,0.9175771090739584,1.9736143643368986,1.0746854642284722
2021-12-17,111045.28867013888,16713163.818736434,2.0236118551743654,0.8964115509357639,2.4839147168111353,1.1066160417
2021-12-18,109329.46220138889,17356432.836028468,1.591503223606133,0.8998354813642361,1.826575598757825,1.0822855061458334
2021-12-19,100392.51543402778,16145751.937418299,1.7171748126096125,0.9130305286586806,1.8966912004148,1.151995026679861
2021-12-20,99775.79422222223,15495380.863362644,1.9629935102880145,0.9074596862413196,2.2912627572295547,1.0588957193006943
2021-12-21,102699.37456944444,16361132.742294438,1.7613834650734657,0.9178995329763888,2.0390281366312535,1.1000081801246528
