date,funding_sum,funding_mean,n
2026-04-22,-4.7599999999999985e-06,-2.3799999999999992e-06,2
2026-04-23,0.00016583,5.5276666666666665e-05,3
2026-04-24,0.00025595,8.531666666666668e-05,3
2026-04-25,0.00026423,8.807666666666667e-05,3
2026-04-26,0.00013775000000000001,4.5916666666666674e-05,3
2026-04-27,-5.131e-05,-1.7103333333333333e-05,3
2026-04-28,6.903000000000001e-05,2.301e-05,3
2026-04-29,-1.3199999999999996e-05,-4.3999999999999985e-06,3
2026-04-30,0.00013489,4.496333333333334e-05,3
2026-05-01,0.00017171,5.723666666666667e-05,3
2026-05-02,0.00018669,6.222999999999999e-05,3
2026-05-03,0.0001091,3.6366666666666665e-05,3
2026-05-04,8.002000000000001e-05,2.6673333333333338e-05,3
2026-05-05,0.00019816000000000001,6.605333333333333e-05,3
2026-05-06,0.00029298,9.766e-05,3
2026-05-07,0.00025168,8.389333333333334e-05,3
2026-05-08,0.00030000000000000003,0.0001,3
2026-05-09,0.0001104,3.68e-05,3
2026-05-10,0.00030000000000000003,0.0001,3
2026-05-11,0.00016444000000000002,5.481333333333334e-05,3
2026-05-12,0.00015743000000000002,5.247666666666667e-05,3
2026-05-13,8.381e-05,2.7936666666666666e-05,3
2026-05-14,1.7660000000000004e-05,5.886666666666668e-06,3
2026-05-15,0.00014350000000000002,4.783333333333334e-05,3
2026-05-16,0.00013292,4.430666666666667e-05,3
2026-05-17,0.00012515,4.1716666666666666e-05,3
2026-05-18,-0.00029642000000000004,-9.880666666666668e-05,3
2026-05-19,0.00026859000000000003,8.953e-05,3
2026-05-20,3.437999999999999e-05,1.1459999999999997e-05,3
2026-05-21,-0.00011916,-3.972e-05,3
2026-05-22,-0.00033753,-0.00011251,3
2026-05-23,-0.00023534,-7.844666666666667e-05,3
2026-05-24,-0.00039809,-0.00013269666666666666,3
2026-05-25,-0.00016539000000000001,-5.513e-05,3
2026-05-26,-2.5960000000000002e-05,-8.653333333333334e-06,3
2026-05-27,0.00010373999999999999,3.458e-05,3
2026-05-28,-3.2840000000000004e-05,-1.0946666666666668e-05,3
2026-05-29,-6.309999999999999e-05,-2.103333333333333e-05,3
2026-05-30,-0.00023452,-7.817333333333333e-05,3
2026-05-31,-0.00045451,-0.00015150333333333334,3
2026-06-01,-0.00041098,-0.00013699333333333334,3
2026-06-02,1.649e-05,5.496666666666667e-06,3
2026-06-03,-0.00035677,-0.00011892333333333333,3
2026-06-04,-0.0008220899999999999,-0.00027403,3
2026-06-05,-0.00084864,-0.00028288,3
2026-06-06,-0.0005312899999999999,-0.00017709666666666663,3
2026-06-07,-0.0006542900000000001,-0.0002180966666666667,3
2026-06-08,0.00028812,9.604e-05,3
2026-06-09,3.721e-05,1.2403333333333332e-05,3
2026-06-10,-0.00012867,-4.289e-05,3
2026-06-11,1.744000000000001e-05,5.813333333333337e-06,3
2026-06-12,0.00027323,9.107666666666668e-05,3
2026-06-13,0.00019989,6.663e-05,3
2026-06-14,0.00013219,4.406333333333333e-05,3
2026-06-15,0.00026118,8.706000000000001e-05,3
2026-06-16,0.00015588,5.1960000000000004e-05,3
2026-06-17,0.00012594,4.198e-05,3
2026-06-18,-1.539e-05,-5.13e-06,3
2026-06-19,9.069e-05,3.023e-05,3
2026-06-20,0.00030000000000000003,0.0001,3
2026-06-21,3.6910000000000004e-05,1.2303333333333335e-05,3
2026-06-22,0.00010378,3.459333333333333e-05,3
2026-06-23,0.00012187999999999999,4.062666666666666e-05,3
2026-06-24,0.00022396000000000002,7.465333333333334e-05,3
2026-06-25,0.00010219999999999999,3.4066666666666664e-05,3
2026-06-26,0.00022925000000000002,7.641666666666668e-05,3
2026-06-27,0.00012595,4.1983333333333335e-05,3
