date,funding_sum,funding_mean,n
2026-04-22,0.0002,0.0001,2
2026-04-23,-7.054e-05,-2.3513333333333334e-05,3
2026-04-24,0.00020977000000000002,6.992333333333334e-05,3
2026-04-25,0.00026452,8.817333333333335e-05,3
2026-04-26,7.104e-05,2.368e-05,3
2026-04-27,-0.00012435000000000001,-4.1450000000000005e-05,3
2026-04-28,-2.9129999999999987e-05,-9.709999999999995e-06,3
2026-04-29,6.439e-05,2.146333333333333e-05,3
2026-04-30,-5.962e-05,-1.9873333333333335e-05,3
2026-05-01,0.00022048,7.349333333333333e-05,3
2026-05-02,9.663e-05,3.221e-05,3
2026-05-03,0.00024465,8.155e-05,3
2026-05-04,0.00020222,6.740666666666667e-05,3
2026-05-05,0.00030000000000000003,0.0001,3
2026-05-06,0.0002795,9.316666666666668e-05,3
2026-05-07,0.00027836,9.278666666666667e-05,3
2026-05-08,0.00021392,7.130666666666667e-05,3
2026-05-09,0.00030000000000000003,0.0001,3
2026-05-10,1.4210000000000015e-05,4.7366666666666716e-06,3
2026-05-11,0.00020195,6.731666666666667e-05,3
2026-05-12,0.00021073,7.024333333333333e-05,3
2026-05-13,0.00017852,5.9506666666666664e-05,3
2026-05-14,0.00017582,5.860666666666667e-05,3
2026-05-15,-5.6130000000000006e-05,-1.8710000000000002e-05,3
2026-05-16,-9.162e-05,-3.0539999999999996e-05,3
2026-05-17,0.00012473,4.157666666666667e-05,3
2026-05-18,0.00013728000000000001,4.576e-05,3
2026-05-19,5.4430000000000006e-05,1.8143333333333336e-05,3
2026-05-20,0.00015369,5.123e-05,3
2026-05-21,0.00019774000000000001,6.591333333333334e-05,3
2026-05-22,0.00016985,5.661666666666667e-05,3
2026-05-23,-0.00013851,-4.617e-05,3
2026-05-24,0.00011185,3.728333333333333e-05,3
2026-05-25,0.00019942,6.647333333333333e-05,3
2026-05-26,5.478e-05,1.826e-05,3
2026-05-27,5.41e-05,1.8033333333333332e-05,3
2026-05-28,-0.00022458,-7.486e-05,3
2026-05-29,2.7449999999999996e-05,9.149999999999999e-06,3
2026-05-30,-3.469999999999999e-06,-1.1566666666666663e-06,3
2026-05-31,-9.059999999999998e-06,-3.0199999999999995e-06,3
2026-06-01,1.8599999999999991e-06,6.199999999999997e-07,3
2026-06-02,-2.843e-05,-9.476666666666667e-06,3
2026-06-03,-7.745999999999998e-05,-2.5819999999999993e-05,3
2026-06-04,-6.698e-05,-2.2326666666666667e-05,3
2026-06-05,-0.00018167,-6.055666666666666e-05,3
2026-06-06,-0.00014534000000000001,-4.844666666666667e-05,3
2026-06-07,4.7130000000000004e-05,1.571e-05,3
2026-06-08,6.4e-05,2.133333333333333e-05,3
2026-06-09,3.9699999999999996e-05,1.3233333333333333e-05,3
2026-06-10,8.279999999999995e-06,2.7599999999999986e-06,3
2026-06-11,0.00013719,4.5730000000000004e-05,3
2026-06-12,0.00022617,7.539000000000001e-05,3
2026-06-13,0.00023482,7.827333333333333e-05,3
2026-06-14,0.00010629,3.543e-05,3
2026-06-15,8.845000000000001e-05,2.9483333333333336e-05,3
2026-06-16,6.340999999999999e-05,2.1136666666666664e-05,3
2026-06-17,0.00030000000000000003,0.0001,3
2026-06-18,-8.687e-05,-2.8956666666666667e-05,3
2026-06-19,4.167e-05,1.3889999999999999e-05,3
2026-06-20,0.00030000000000000003,0.0001,3
2026-06-21,8.665e-05,2.8883333333333335e-05,3
2026-06-22,2.600000000000002e-06,8.666666666666674e-07,3
2026-06-23,9.189999999999998e-06,3.063333333333333e-06,3
2026-06-24,7.3500000000000025e-06,2.4500000000000007e-06,3
2026-06-25,-5.126999999999999e-05,-1.7089999999999997e-05,3
2026-06-26,0.00013027,4.3423333333333335e-05,3
2026-06-27,0.00030000000000000003,0.0001,3
