date,oi,oi_value,toptrader_acc_ls,toptrader_pos_ls,global_acc_ls,taker_ls
2022-09-22,251558.56643356645,451060.9542003034,,,1.4548640324600846,1.4785704655874126
2022-09-23,590143.0902777778,1038726.6514449639,,,1.9502194520696499,1.419998970692014
2022-09-24,765582.9583333334,1315758.7235122481,,,2.594036438882312,2.207982749429861
2022-09-25,963434.7951388889,1610038.8240461133,,,3.239188197053154,1.926617347725784
2022-09-26,1105048.71875,1760193.5714673984,,,2.224387684838536,2.651014412091667
2022-09-27,1063838.1527777778,1765854.3422219206,,,1.8266489815376632,1.700661221696875
2022-09-28,1197869.079861111,1900165.9146400015,,,2.2862438829625513,2.497520993197222
2022-09-29,1293969.5277777778,2068587.600076965,,,2.0368762357938768,3.2509872403357636
2022-09-30,1299505.513888889,2070842.467895453,,,2.0355208545672023,1.9876490079972224
2022-10-01,1494979.21875,2313735.9874868537,,,2.472167666798894,36.43714205133611
2022-10-02,1679769.795138889,2502552.37790733,,,3.0979690308766163,2.4330083507090907
2022-10-03,1611009.392361111,2389632.9988683737,,,2.4013790308158804,1.919026961620139
2022-10-04,1953460.295138889,3065716.8729961454,,,1.4164425649371046,1.4547857463756944
2022-10-05,1909286.923611111,2925546.0459483373,,,2.1687476266285857,1.5510319486114583
2022-10-06,1945415.6180555555,2983054.7326665614,,,2.5746946450454113,1.7271383528309028
2022-10-07,1967734.6284722222,2927803.765170827,,,3.365050544276238,2.3178034138658536
2022-10-08,1941059.875,2872413.2660954166,,,4.168882155071841,3.2519571657454858
2022-10-09,1992170.2916666667,2912016.8798778714,,,4.167331244799175,3.5148372318656254
2022-10-10,2330245.1666666665,3233791.512803583,,,3.87839496705913,1.7188429498298612
2022-10-11,2318631.9791666665,3056422.9646524964,,,3.1144637139466966,2.614817521751736
2022-10-12,2345235.8368055555,3037200.4950416964,,,3.090606073114081,2.0766910391774305
2022-10-13,2624439.611111111,3189722.2684245943,,,2.3367883892264745,1.3305915635253471
2022-10-14,3180237.628472222,4221963.217053166,,,0.9011347748997517,1.3083259977604167
2022-10-15,2992517.170138889,3938764.50295267,,,0.865712545538013,1.466911580878125
2022-10-16,2982610.923611111,3987314.0843784213,,,0.668042334723833,2.3321428497135415
2022-10-17,4458209.618055556,6424727.237481071,,,0.4663640526104725,1.3866680429305556
2022-10-18,5464935.572916667,8168343.21951993,,,0.3268807593901066,1.3317380204211806
2022-10-19,3845919.6979166665,5492355.2347540865,,,0.8338993217386755,1.3629956022333334
2022-10-20,4019002.954861111,5891326.748865328,,,0.8158544676777965,1.2915202844625
2022-10-21,5448035.305555556,8173862.339047492,,,0.3471364878958157,1.2760327122229167
2022-10-22,5182578.0625,7819018.917694332,,,0.32637712490599485,1.7026350322711805
2022-10-23,4368585.875,6503070.9104303755,,,0.4222703270629599,1.6905739887180555
2022-10-24,4401682.701388889,6765578.200045517,,,0.4050005015397523,1.2488440448326388
2022-10-25,4294885.46875,6733427.060678404,,,0.49320418515330317,1.3829083889336806
2022-10-26,5962222.475694444,10112277.412977858,,,0.19404119172639503,1.1621937806979166
2022-10-27,5519777.729166667,9248183.452740885,,,0.2418591112747634,1.0718435967354167
2022-10-28,5035874.454861111,8326881.911921503,,,0.37000796532488783,1.228013586339236
2022-10-29,4676780.829861111,7872734.742976074,,,0.38029402275522245,1.2028146782187499
2022-10-30,4147106.5,6686719.721061017,,,0.6013008315123044,1.3752470200875
2022-10-31,3892755.1979166665,5946415.999813847,,,0.8470801247057522,1.5230836580211806
2022-11-01,3782334.8645833335,5681123.450658668,,,1.0259648530579752,1.5003886657
2022-11-02,3881665.1631944445,5779451.305652474,,,1.0360732988256054,1.4192607435597222
2022-11-03,4084194.4270833335,6330796.355823434,,,0.9950843292876598,1.3411295102520835
2022-11-04,4157261.746527778,7147237.368764727,,,0.6247112939337662,1.35644165083125
2022-11-05,4409685.388888889,7641090.251419438,,,0.6033389612159186,1.4654741797319444
2022-11-06,4369822.253472222,7326943.093057159,,,0.7197826436449792,1.5129902892611111
2022-11-07,4314045.298611111,7042800.73736902,,,0.8381085066082243,1.1010937674711805
2022-11-08,4024677.5381944445,6081282.590116651,,,0.853080907746544,1.1937297391631945
2022-11-09,4011640.673611111,4467787.781531144,,,1.08280205229487,1.188580850215625
2022-11-10,3797956.267361111,4130867.9844502904,,,1.0210709922187915,1.0939816169791667
2022-11-11,3992737.6875,4732445.587986681,,,0.7770297736138769,1.1536356088590276
2022-11-12,4505913.1875,5033169.114870254,,,0.7681704190862563,1.7598482751715276
