date,funding_sum,funding_mean,n
2026-05-31,-0.00692082,-0.00076898,9
2026-06-01,-0.01245506,-0.0005189608333333334,24
2026-06-02,-0.00085212,-4.7340000000000004e-05,18
2026-06-03,-0.00167267,-0.00027877833333333335,6
2026-06-04,-0.00064522,-0.00010753666666666666,6
2026-06-05,-0.00033019,-5.503166666666667e-05,6
2026-06-06,-0.00070895,-0.00011815833333333332,6
2026-06-07,-0.0003824,-6.373333333333334e-05,6
2026-06-08,9.447000000000001e-05,1.5745000000000003e-05,6
2026-06-09,-0.00079146,-0.00013191,6
2026-06-10,-0.00724001,-0.0012066683333333333,6
2026-06-11,-0.04278155,-0.007130258333333334,6
2026-06-12,-0.01438,-0.0023966666666666667,6
2026-06-13,-0.00458533,-0.0007642216666666667,6
2026-06-14,-0.00413435,-0.0006890583333333334,6
2026-06-15,-0.00452323,-0.0007538716666666666,6
2026-06-16,-0.00254714,-0.0004245233333333333,6
2026-06-17,-0.02242604,-0.0037376733333333335,6
2026-06-18,-0.01149102,-0.00191517,6
2026-06-19,-0.0019771,-0.00032951666666666666,6
2026-06-20,-0.00262359,-0.000437265,6
2026-06-21,-0.01601958,-0.0026699299999999996,6
2026-06-22,-0.01326364,-0.0022106066666666667,6
2026-06-23,-0.00466509,-0.000777515,6
2026-06-24,-0.00689041,-0.0011484016666666666,6
2026-06-25,-0.00409623,-0.000682705,6
2026-06-26,-0.00420771,-0.000701285,6
2026-06-27,-0.00114181,-0.00022836200000000002,5
