date,funding_sum,funding_mean,n
2026-04-22,2.8109999999999997e-05,1.4054999999999998e-05,2
2026-04-23,-0.00018119,-6.0396666666666664e-05,3
2026-04-24,-0.00014846,-4.948666666666667e-05,3
2026-04-25,-0.00013011,-4.3370000000000007e-05,3
2026-04-26,5.8899999999999995e-06,1.9633333333333333e-06,3
2026-04-27,-0.00014088,-4.696e-05,3
2026-04-28,-1.9129999999999995e-05,-6.376666666666665e-06,3
2026-04-29,2.036e-05,6.786666666666667e-06,3
2026-04-30,-8.961e-05,-2.987e-05,3
2026-05-01,-8.699e-05,-2.899666666666667e-05,3
2026-05-02,-8.465e-05,-2.8216666666666667e-05,3
2026-05-03,1.595e-05,5.316666666666667e-06,3
2026-05-04,9.859999999999997e-06,3.2866666666666656e-06,3
2026-05-05,-0.00013249,-4.416333333333333e-05,3
2026-05-06,-0.00019059,-6.353e-05,3
2026-05-07,-0.00013438,-4.479333333333333e-05,3
2026-05-08,-6.533e-05,-2.1776666666666668e-05,3
2026-05-09,1.6939999999999997e-05,5.646666666666665e-06,3
2026-05-10,0.0001048,3.493333333333333e-05,3
2026-05-11,0.00012945,4.315e-05,3
2026-05-12,9.584e-05,3.194666666666667e-05,3
2026-05-13,0.00012553,4.184333333333333e-05,3
2026-05-14,0.00010949999999999999,3.65e-05,3
2026-05-15,-4.5839999999999995e-05,-1.528e-05,3
2026-05-16,8.683000000000001e-05,2.8943333333333335e-05,3
2026-05-17,5.261e-05,1.7536666666666668e-05,3
2026-05-18,0.00011825,3.9416666666666665e-05,3
2026-05-19,0.00015536,5.178666666666667e-05,3
2026-05-20,0.00018094999999999998,6.031666666666666e-05,3
2026-05-21,0.00012058,4.0193333333333334e-05,3
2026-05-22,5.635e-05,1.8783333333333334e-05,3
2026-05-23,0.00010249,3.416333333333333e-05,3
2026-05-24,0.00021599,7.199666666666666e-05,3
2026-05-25,0.00011501999999999999,3.8339999999999995e-05,3
2026-05-26,0.00017686,5.895333333333334e-05,3
2026-05-27,0.00028862,9.620666666666668e-05,3
2026-05-28,0.00025011,8.337e-05,3
2026-05-29,0.00022093000000000001,7.364333333333333e-05,3
2026-05-30,0.0001441,4.803333333333333e-05,3
2026-05-31,0.00016083,5.361e-05,3
2026-06-01,0.00020141,6.713666666666667e-05,3
2026-06-02,0.00024335,8.111666666666667e-05,3
2026-06-03,0.00022394,7.464666666666667e-05,3
2026-06-04,3.147e-05,1.0490000000000001e-05,3
2026-06-05,-9.790000000000001e-06,-3.2633333333333336e-06,3
2026-06-06,9.299999999999999e-06,3.0999999999999995e-06,3
2026-06-07,3.209999999999998e-06,1.0699999999999993e-06,3
2026-06-08,7.109e-05,2.3696666666666666e-05,3
2026-06-09,2.0819999999999997e-05,6.939999999999999e-06,3
2026-06-10,-4.780000000000002e-06,-1.5933333333333339e-06,3
2026-06-11,4.45e-05,1.4833333333333332e-05,3
2026-06-12,1.9829999999999998e-05,6.609999999999999e-06,3
2026-06-13,6.355e-05,2.1183333333333334e-05,3
2026-06-14,-0.00012432,-4.144e-05,3
2026-06-15,-2.65e-05,-8.833333333333334e-06,3
2026-06-16,-1.292e-05,-4.306666666666666e-06,3
2026-06-17,-7.309999999999999e-05,-2.436666666666666e-05,3
2026-06-18,5.404e-05,1.8013333333333333e-05,3
2026-06-19,0.00010846,3.615333333333333e-05,3
2026-06-20,0.00012432,4.144e-05,3
2026-06-21,8.001e-05,2.667e-05,3
2026-06-22,0.00012899,4.299666666666667e-05,3
2026-06-23,3.807e-05,1.269e-05,3
2026-06-24,4.315e-05,1.4383333333333333e-05,3
2026-06-25,-1.6459999999999995e-05,-5.486666666666665e-06,3
2026-06-26,0.0001851,6.17e-05,3
2026-06-27,0.00013281,4.427e-05,3
