date,funding_sum,funding_mean,n
2026-04-22,0.0002,0.0001,2
2026-04-23,-0.00028395,-9.465e-05,3
2026-04-24,0.00030000000000000003,0.0001,3
2026-04-25,7.433e-05,2.4776666666666666e-05,3
2026-04-26,-9.64999999999999e-06,-3.2166666666666637e-06,3
2026-04-27,-0.00014247,-4.749e-05,3
2026-04-28,0.00030000000000000003,0.0001,3
2026-04-29,1.8400000000000014e-05,6.133333333333338e-06,3
2026-04-30,6.917e-05,2.305666666666667e-05,3
2026-05-01,0.00015152,5.050666666666667e-05,3
2026-05-02,0.00013094000000000002,4.364666666666667e-05,3
2026-05-03,9.629000000000001e-05,3.2096666666666674e-05,3
2026-05-04,0.00020243,6.747666666666667e-05,3
2026-05-05,0.00011386,3.7953333333333335e-05,3
2026-05-06,-3.724e-05,-1.2413333333333334e-05,3
2026-05-07,0.00014078000000000002,4.692666666666667e-05,3
2026-05-08,0.00012821000000000002,4.2736666666666674e-05,3
2026-05-09,0.00017328,5.7759999999999996e-05,3
2026-05-10,6.684e-05,2.228e-05,3
2026-05-11,-0.00022060000000000002,-7.353333333333334e-05,3
2026-05-12,-1.5949999999999995e-05,-5.316666666666665e-06,3
2026-05-13,-4.280999999999998e-05,-1.4269999999999992e-05,3
2026-05-14,0.00017432,5.8106666666666664e-05,3
2026-05-15,-8.177e-05,-2.7256666666666666e-05,3
2026-05-16,5.885000000000001e-05,1.9616666666666668e-05,3
2026-05-17,3.1939999999999996e-05,1.0646666666666666e-05,3
2026-05-18,0.00014125999999999999,4.7086666666666664e-05,3
2026-05-19,-0.00026303000000000003,-8.767666666666667e-05,3
2026-05-20,3.6479999999999996e-05,1.2159999999999999e-05,3
2026-05-21,0.00012853000000000002,4.284333333333334e-05,3
2026-05-22,0.000198,6.599999999999999e-05,3
2026-05-23,-0.00028860999999999996,-9.620333333333332e-05,3
2026-05-24,2.600000000000009e-07,8.666666666666697e-08,3
2026-05-25,0.00013910000000000002,4.636666666666667e-05,3
2026-05-26,-2.0919999999999996e-05,-6.973333333333332e-06,3
2026-05-27,-0.00015340000000000002,-5.113333333333334e-05,3
2026-05-28,-0.00030373,-0.00010124333333333333,3
2026-05-29,8.143000000000001e-05,2.7143333333333338e-05,3
2026-05-30,0.00021387,7.129e-05,3
2026-05-31,-9.533e-05,-3.1776666666666663e-05,3
2026-06-01,0.00018219,6.0729999999999996e-05,3
2026-06-02,0.00010105,3.368333333333334e-05,3
2026-06-03,-0.00011225999999999999,-3.742e-05,3
2026-06-04,-0.00013755,-4.585e-05,3
2026-06-05,-0.00047967,-0.00015989000000000002,3
2026-06-06,4.9500000000000004e-05,1.65e-05,3
2026-06-07,-6.318000000000002e-05,-2.1060000000000005e-05,3
2026-06-08,-9.930000000000005e-06,-3.3100000000000018e-06,3
2026-06-09,-9.200000000000001e-05,-3.066666666666667e-05,3
2026-06-10,9.39e-05,3.13e-05,3
2026-06-11,7.471000000000002e-05,2.490333333333334e-05,3
2026-06-12,-2.4190000000000004e-05,-8.063333333333335e-06,3
2026-06-13,0.00013412,4.470666666666666e-05,3
2026-06-14,-0.00037839000000000004,-0.00012613000000000001,3
2026-06-15,0.00018056000000000002,6.018666666666667e-05,3
2026-06-16,-0.0001978,-6.593333333333334e-05,3
2026-06-17,0.00018915000000000002,6.305e-05,3
2026-06-18,-0.0005364199999999999,-0.00017880666666666664,3
2026-06-19,-0.00020223,-6.741e-05,3
2026-06-20,-0.00020275,-6.758333333333333e-05,3
2026-06-21,0.00012464,4.1546666666666666e-05,3
2026-06-22,-0.00016344,-5.448e-05,3
2026-06-23,-0.00025376,-8.458666666666667e-05,3
2026-06-24,-0.00055333,-0.00018444333333333333,3
2026-06-25,-0.00043778,-0.00014592666666666667,3
2026-06-26,-0.00075334,-0.00025111333333333334,3
2026-06-27,7.89e-06,2.6300000000000002e-06,3
