date,funding_sum,funding_mean,n
2026-04-22,0.0002,0.0001,2
2026-04-23,-8.472999999999998e-05,-2.8243333333333328e-05,3
2026-04-24,0.00030000000000000003,0.0001,3
2026-04-25,0.00028757,9.585666666666667e-05,3
2026-04-26,0.00015851,5.283666666666667e-05,3
2026-04-27,-0.00022524,-7.508e-05,3
2026-04-28,3.080999999999999e-05,1.0269999999999997e-05,3
2026-04-29,0.00013649,4.549666666666666e-05,3
2026-04-30,8.95e-06,2.9833333333333337e-06,3
2026-05-01,0.00015058,5.019333333333334e-05,3
2026-05-02,7.351e-05,2.4503333333333336e-05,3
2026-05-03,0.00017577,5.859e-05,3
2026-05-04,0.00022897,7.632333333333333e-05,3
2026-05-05,0.00021168,7.056e-05,3
2026-05-06,0.00030000000000000003,0.0001,3
2026-05-07,0.00030000000000000003,0.0001,3
2026-05-08,0.00024159000000000002,8.053e-05,3
2026-05-09,0.00025625,8.541666666666668e-05,3
2026-05-10,4.479000000000001e-05,1.4930000000000003e-05,3
2026-05-11,0.00013997,4.665666666666667e-05,3
2026-05-12,7.179e-05,2.393e-05,3
2026-05-13,-7.568000000000001e-05,-2.522666666666667e-05,3
2026-05-14,0.00011871000000000001,3.957e-05,3
2026-05-15,-4.4590000000000005e-05,-1.4863333333333336e-05,3
2026-05-16,-0.00011976,-3.9920000000000004e-05,3
2026-05-17,6.597e-05,2.1989999999999998e-05,3
2026-05-18,-7.875e-05,-2.625e-05,3
2026-05-19,9.083000000000001e-05,3.027666666666667e-05,3
2026-05-20,9.944e-05,3.3146666666666666e-05,3
2026-05-21,1.8919999999999988e-05,6.3066666666666625e-06,3
2026-05-22,7.965000000000001e-05,2.6550000000000005e-05,3
2026-05-23,-4.3239999999999986e-05,-1.4413333333333328e-05,3
2026-05-24,0.00013898,4.6326666666666665e-05,3
2026-05-25,5.204000000000001e-05,1.734666666666667e-05,3
2026-05-26,0.00015998,5.3326666666666665e-05,3
2026-05-27,-1.2199999999999998e-05,-4.066666666666666e-06,3
2026-05-28,-0.00027218,-9.072666666666667e-05,3
2026-05-29,8.557000000000001e-05,2.8523333333333335e-05,3
2026-05-30,-9.024e-05,-3.008e-05,3
2026-05-31,6.225e-05,2.075e-05,3
2026-06-01,4.930000000000002e-06,1.643333333333334e-06,3
2026-06-02,-9.908000000000001e-05,-3.302666666666667e-05,3
2026-06-03,8.389000000000001e-05,2.7963333333333337e-05,3
2026-06-04,-2.0919999999999996e-05,-6.973333333333332e-06,3
2026-06-05,4.259e-05,1.4196666666666666e-05,3
2026-06-06,-0.00010439,-3.4796666666666665e-05,3
2026-06-07,-0.00021046,-7.015333333333332e-05,3
2026-06-08,0.00010803000000000001,3.601e-05,3
2026-06-09,-0.00018696999999999998,-6.232333333333333e-05,3
2026-06-10,7.654999999999999e-05,2.5516666666666662e-05,3
2026-06-11,0.0002026,6.753333333333333e-05,3
2026-06-12,3.513e-05,1.171e-05,3
2026-06-13,7.538e-05,2.5126666666666668e-05,3
2026-06-14,-0.00032995999999999996,-0.00010998666666666665,3
2026-06-15,0.00020353,6.784333333333333e-05,3
2026-06-16,-0.00024368,-8.122666666666667e-05,3
2026-06-17,-9.868e-05,-3.289333333333333e-05,3
2026-06-18,-0.00015052,-5.017333333333333e-05,3
2026-06-19,-0.00031892,-0.00010630666666666666,3
2026-06-20,-0.00035462,-0.00011820666666666667,3
2026-06-21,-0.00043935,-0.00014645,3
2026-06-22,-0.00018456,-6.152000000000001e-05,3
2026-06-23,-0.00051719,-0.00017239666666666668,3
2026-06-24,-0.00033821000000000003,-0.00011273666666666668,3
2026-06-25,-0.0003348,-0.0001116,3
2026-06-26,9.973e-05,3.3243333333333334e-05,3
2026-06-27,1.5790000000000003e-05,5.263333333333334e-06,3
