date,funding_sum,funding_mean,n
2026-04-22,0.00017763000000000002,8.881500000000001e-05,2
2026-04-23,-7.619999999999998e-06,-2.5399999999999994e-06,3
2026-04-24,0.00024185,8.061666666666667e-05,3
2026-04-25,0.00026749,8.916333333333333e-05,3
2026-04-26,0.00014206,4.735333333333333e-05,3
2026-04-27,8.438e-05,2.8126666666666666e-05,3
2026-04-28,0.00018421000000000003,6.140333333333334e-05,3
2026-04-29,0.00012119999999999999,4.04e-05,3
2026-04-30,-0.0001416,-4.72e-05,3
2026-05-01,0.00016522,5.5073333333333333e-05,3
2026-05-02,-2.425e-05,-8.083333333333333e-06,3
2026-05-03,4.510000000000023e-06,1.5033333333333409e-06,3
2026-05-04,0.00014241999999999998,4.7473333333333325e-05,3
2026-05-05,0.00018694,6.231333333333333e-05,3
2026-05-06,0.00030000000000000003,0.0001,3
2026-05-07,0.00030000000000000003,0.0001,3
2026-05-08,0.00030000000000000003,0.0001,3
2026-05-09,0.00024412000000000001,8.137333333333334e-05,3
2026-05-10,0.00017403,5.801e-05,3
2026-05-11,0.00030000000000000003,0.0001,3
2026-05-12,0.00014911,4.970333333333333e-05,3
2026-05-13,0.00013968000000000002,4.656000000000001e-05,3
2026-05-14,0.00011678,3.892666666666667e-05,3
2026-05-15,2.1140000000000004e-05,7.046666666666668e-06,3
2026-05-16,-7.655e-05,-2.551666666666667e-05,3
2026-05-17,0.00010219999999999999,3.4066666666666664e-05,3
2026-05-18,0.00010532,3.510666666666667e-05,3
2026-05-19,7.607e-05,2.5356666666666664e-05,3
2026-05-20,0.00010991000000000001,3.663666666666667e-05,3
2026-05-21,0.00018658,6.219333333333333e-05,3
2026-05-22,0.00013153,4.3843333333333334e-05,3
2026-05-23,-4.932e-05,-1.6440000000000002e-05,3
2026-05-24,0.00011423999999999999,3.8079999999999995e-05,3
2026-05-25,0.00011505,3.8350000000000004e-05,3
2026-05-26,0.00018664000000000002,6.221333333333334e-05,3
2026-05-27,7.816e-05,2.6053333333333333e-05,3
2026-05-28,3.057e-05,1.019e-05,3
2026-05-29,3.612e-05,1.204e-05,3
2026-05-30,5.3139999999999996e-05,1.7713333333333332e-05,3
2026-05-31,0.00015065,5.021666666666667e-05,3
2026-06-01,0.00013683,4.561e-05,3
2026-06-02,9.805e-05,3.268333333333333e-05,3
2026-06-03,7.108e-05,2.3693333333333336e-05,3
2026-06-04,5.017e-05,1.6723333333333333e-05,3
2026-06-05,3.872000000000001e-05,1.290666666666667e-05,3
2026-06-06,2.54e-05,8.466666666666666e-06,3
2026-06-07,0.00015045,5.015e-05,3
2026-06-08,0.00016272,5.4239999999999996e-05,3
2026-06-09,2.540000000000006e-06,8.466666666666687e-07,3
2026-06-10,0.00015249,5.083e-05,3
2026-06-11,8.61e-05,2.8700000000000003e-05,3
2026-06-12,0.00017999,5.999666666666666e-05,3
2026-06-13,5.2340000000000004e-05,1.7446666666666667e-05,3
2026-06-14,-2.251e-05,-7.503333333333333e-06,3
2026-06-15,0.00022435,7.478333333333334e-05,3
2026-06-16,0.00012402,4.134e-05,3
2026-06-17,0.00018267,6.089e-05,3
2026-06-18,-3.509e-05,-1.1696666666666666e-05,3
2026-06-19,0.00013269,4.423e-05,3
2026-06-20,2.2479999999999998e-05,7.4933333333333325e-06,3
2026-06-21,0.00010678,3.559333333333334e-05,3
2026-06-22,0.00013635,4.545e-05,3
2026-06-23,-9.254e-05,-3.084666666666667e-05,3
2026-06-24,6.007e-05,2.0023333333333332e-05,3
2026-06-25,7.073e-05,2.3576666666666664e-05,3
2026-06-26,0.00018207,6.0689999999999997e-05,3
2026-06-27,0.00011993,3.9976666666666666e-05,3
