date,funding_sum,funding_mean,n
2026-04-22,4.897e-05,2.4485e-05,2
2026-04-23,-0.00017373999999999997,-5.7913333333333327e-05,3
2026-04-24,-0.00035049,-0.00011683,3
2026-04-25,-0.0014185,-0.00047283333333333335,3
2026-04-26,-0.00069207,-0.00023069,3
2026-04-27,-0.00029025,-9.675e-05,3
2026-04-28,-0.00023002,-7.667333333333334e-05,3
2026-04-29,-0.00066473,-0.00022157666666666666,3
2026-04-30,1.6680000000000003e-05,5.560000000000001e-06,3
2026-05-01,3.604e-05,1.2013333333333334e-05,3
2026-05-02,0.00020425,6.808333333333334e-05,3
2026-05-03,0.00013245,4.4149999999999996e-05,3
2026-05-04,0.00023548000000000002,7.849333333333334e-05,3
2026-05-05,0.00021191,7.063666666666666e-05,3
2026-05-06,0.00024941000000000004,8.313666666666668e-05,3
2026-05-07,0.00022887,7.629e-05,3
2026-05-08,0.00017237,5.745666666666667e-05,3
2026-05-09,0.00024,8e-05,3
2026-05-10,6.827e-05,2.2756666666666665e-05,3
2026-05-11,7.026000000000001e-05,2.3420000000000003e-05,3
2026-05-12,0.00019287000000000002,6.429000000000001e-05,3
2026-05-13,0.00024307000000000002,8.102333333333333e-05,3
2026-05-14,0.00017501000000000002,5.833666666666667e-05,3
2026-05-15,0.00011748,3.916e-05,3
2026-05-16,3.833e-05,1.2776666666666667e-05,3
2026-05-17,0.00019389,6.463e-05,3
2026-05-18,0.00014933999999999998,4.9779999999999994e-05,3
2026-05-19,0.00015097,5.032333333333333e-05,3
2026-05-20,0.00019719999999999997,6.573333333333332e-05,3
2026-05-21,0.00028716,9.572e-05,3
2026-05-22,0.00024981,8.327e-05,3
2026-05-23,-1.3219999999999999e-05,-4.406666666666666e-06,3
2026-05-24,0.00023036,7.678666666666667e-05,3
2026-05-25,0.00022527000000000002,7.509e-05,3
2026-05-26,0.00018768000000000002,6.256000000000001e-05,3
2026-05-27,5.684e-05,1.8946666666666666e-05,3
2026-05-28,-0.00029524,-9.841333333333333e-05,3
2026-05-29,-0.00052585,-0.00017528333333333333,3
2026-05-30,-0.00111883,-0.0003729433333333333,3
2026-05-31,-0.00014888,-4.9626666666666664e-05,3
2026-06-01,-9.099e-05,-3.033e-05,3
2026-06-02,-0.00203644,-0.0006788133333333334,3
2026-06-03,-0.00151701,-0.0005056700000000001,3
2026-06-04,-0.00238379,-0.0007945966666666667,3
2026-06-05,-0.00308684,-0.0010289466666666667,3
2026-06-06,-0.0023971,-0.0007990333333333334,3
2026-06-07,-0.0005000299999999999,-0.00016667666666666666,3
2026-06-08,-0.0006055,-0.00020183333333333335,3
2026-06-09,-0.00098439,-0.00032813,3
2026-06-10,-0.00077003,-0.00025667666666666665,3
2026-06-11,-0.00066991,-0.00022330333333333335,3
2026-06-12,-0.0030357400000000003,-0.0010119133333333335,3
2026-06-13,-0.00076937,-0.00025645666666666665,3
2026-06-14,-0.00098812,-0.00032937333333333337,3
2026-06-15,-0.00047965999999999997,-0.00015988666666666665,3
2026-06-16,-0.00085155,-0.00028385,3
2026-06-17,-0.0010142,-0.0003380666666666667,3
2026-06-18,-0.0007016699999999999,-0.00023388999999999997,3
2026-06-19,-0.00029465000000000003,-9.821666666666668e-05,3
2026-06-20,-3.0239999999999988e-05,-1.0079999999999997e-05,3
2026-06-21,-4.516e-05,-1.5053333333333334e-05,3
2026-06-22,9.077000000000001e-05,3.025666666666667e-05,3
2026-06-23,-0.00025016999999999997,-8.338999999999999e-05,3
2026-06-24,-0.00060868,-0.00020289333333333334,3
2026-06-25,7.6e-05,2.5333333333333334e-05,3
2026-06-26,-0.00034816,-0.00011605333333333333,3
2026-06-27,-0.00043380999999999997,-0.00014460333333333333,3
